"Fp2-F4"	"F4-C4"	"C4-P4"	"P4-O2"	"Fp1-F3"	"F3-C3"	"C3-P3"	"P3-O1"	"Fp2-F8"	"F8-T4"	"T4-T6"	"T6-O2"	"Fp1-F7"	"F7-T3"	"T3-T5"	"T5-O1"	"Fz-Cz"	"Cz-Pz"	"t"	"seizure"
-20.4468	59.967	21.3623	-31.4331	-14.6484	40.7409	8.6975	-4.7302	-19.8364	24.5666	37.9944	-13.2751	5.7983	15.7165	15.1062	-6.5613	34.9426	30.2124	3448.4062	1
-28.8391	49.4384	79.4982	-59.6618	-14.6484	43.0298	32.8064	-19.6838	-26.8554	30.0598	44.5556	-7.3242	6.8664	21.3623	22.1252	-8.8501	28.5339	36.4685	3448.4219	1
-32.196	43.6401	-4.8828	18.9209	-22.4304	38.7573	14.4958	6.5613	-23.1933	27.3132	27.4658	-6.1035	2.594	21.6675	9.1553	3.9673	15.8691	44.5556	3448.4375	1
-18.4631	26.0925	-98.4191	96.4355	-20.9045	31.7383	-16.6321	37.0788	-8.8501	19.6838	13.2751	-18.4631	3.2043	11.1389	-0.1526	17.0898	13.5803	41.6565	3448.4531	1
-13.2751	20.9045	-48.0651	54.1687	-24.414	29.4494	-12.97	34.9426	-5.6457	22.1252	12.97	-15.7165	7.782	5.6457	-1.5259	15.1062	10.2234	41.809	3448.4688	1
-17.395	22.583	59.5092	-30.2124	-20.5993	19.989	16.6321	15.1062	-5.188	20.4468	27.6184	-8.3923	9.4604	6.8664	6.7139	8.0872	7.4768	41.6565	3448.4844	1
-16.1743	22.1252	56.7627	-16.7847	-18.0054	18.9209	23.3459	14.3433	-6.7139	23.4985	36.1633	-7.019	4.1199	19.989	5.0354	9.4604	12.5122	51.1169	3448.5	1
-8.2397	18.4631	-42.8772	77.0568	-20.5993	31.8908	11.2915	37.6892	1.5259	32.196	30.5176	-19.8364	-1.8311	58.7463	-12.3596	15.7165	26.7029	63.4765	3448.5156	1
-7.1716	14.4958	-71.7163	110.1684	-23.8037	42.572	9.7656	53.4057	11.1389	28.2287	29.7546	-23.3459	8.3923	77.6672	-25.6347	21.5149	32.3486	75.5309	3448.5312	1
-11.4441	18.4631	19.989	27.4658	-24.7192	38.6047	24.7192	39.3676	10.9863	21.9726	36.0107	-14.4958	2.7466	70.0378	-15.564	20.7519	29.2969	75.8361	3448.5469	1
-15.2588	24.1089	91.5527	-24.1089	-28.5339	26.0925	42.8772	22.1252	10.5286	20.7519	45.3186	-0.3052	-3.2043	59.8144	-15.4114	21.3623	17.2424	77.0568	3448.5625	1
-16.1743	25.6347	17.2424	37.8418	-25.177	22.1252	28.3813	28.2287	9.0027	17.8528	45.3186	-7.6294	2.594	46.2341	-20.2942	25.0244	12.207	72.6318	3448.5781	1
-22.1252	29.4494	-82.7026	113.9831	-22.1252	23.4985	5.188	39.2151	5.0354	17.7002	36.1633	-20.2942	9.9182	32.0434	-22.1252	25.9399	18.7683	68.9697	3448.5938	1
-23.6511	26.0925	-47.6074	86.3647	-31.2805	27.6184	4.2725	39.8254	6.2561	17.395	37.2314	-19.6838	-0.3052	24.414	-12.8174	29.1443	25.7873	64.392	3448.6094	1
-26.2451	23.8037	54.0161	-11.7493	-46.0815	29.9072	28.0761	9.9182	2.7466	6.8664	36.1633	-5.9509	-13.2751	22.2778	-4.7302	17.5476	12.6648	65.3076	3448.625	1
-20.2942	17.0898	68.6645	-6.4087	-47.3022	27.771	29.1443	9.4604	1.6785	9.613	50.5066	-2.7466	-20.2942	14.6484	3.2043	21.5149	-0.4578	65.155	3448.6406	1
-15.7165	15.7165	-32.3486	83.4655	-41.9616	22.1252	3.5095	27.771	0.1526	11.4441	48.6755	-9.1553	-14.0381	11.4441	-14.1907	28.2287	-1.8311	59.8144	3448.6562	1
-12.5122	16.3269	-75.3784	124.359	-30.9753	23.1933	-14.4958	45.3186	-1.0681	12.6648	50.8117	-9.613	1.0681	17.8528	-27.008	31.1279	7.782	60.2722	3448.6719	1
-23.0408	14.3433	20.9045	47.76	-27.3132	17.2424	15.1062	29.4494	-6.4087	9.3079	61.1877	-4.1199	3.2043	22.4304	-14.6484	23.4985	4.425	63.7817	3448.6875	1
-18.4631	13.7329	99.7924	-15.564	-28.0761	22.583	46.3867	7.4768	-0.4578	9.9182	66.6809	3.3569	-2.4414	38.7573	-1.3733	13.4277	-1.2207	67.1386	3448.7031	1
-9.1553	12.3596	44.2505	28.8391	-36.1633	35.7055	44.403	14.4958	8.0872	10.0708	70.1904	-12.0544	-7.9346	46.0815	9.9182	10.376	10.9863	67.1386	3448.7188	1
-2.8992	12.207	-64.2395	114.1357	-35.7055	44.8608	18.4631	35.2478	12.97	7.782	58.1359	-19.6838	-12.207	57.0678	3.0518	14.9536	19.3786	62.8662	3448.7344	1
-1.9836	15.564	-49.1333	88.1957	-29.7546	45.0134	12.6648	30.8227	16.6321	2.2888	48.0651	-14.3433	-8.0872	60.2722	-7.6294	14.1907	20.4468	56.6101	3448.75	1
-1.5259	17.395	54.9316	-15.2588	-25.3296	30.365	36.9262	2.4414	15.7165	3.6621	48.0651	-11.9018	-4.5776	50.9643	-6.1035	4.1199	2.2888	52.185	3448.7656	1
-5.3406	19.8364	83.3129	-43.3349	-23.6511	18.0054	45.4712	-3.9673	12.5122	5.0354	56.1523	-19.2261	-4.7302	40.2832	-3.0518	3.3569	-0.4578	45.166	3448.7812	1
-1.9836	16.1743	-17.2424	46.5393	-20.9045	11.4441	14.0381	34.4848	16.1743	3.2043	54.4738	-30.365	-1.3733	34.1797	-10.376	16.6321	10.6811	45.7763	3448.7969	1
2.8992	10.376	-84.381	103.4545	-14.6484	3.6621	-3.0518	55.8471	20.1416	0.7629	44.5556	-33.1115	7.9346	25.0244	-13.8855	22.7356	18.0054	43.7927	3448.8125	1
-0.6104	6.1035	-12.0544	41.1987	-19.8364	4.1199	8.8501	37.6892	16.9372	2.594	47.9126	-32.8064	6.8664	20.9045	-15.8691	18.9209	13.1225	37.9944	3448.8281	1
-9.0027	6.8664	81.0241	-34.1797	-28.6865	2.7466	36.9262	18.0054	14.801	5.188	49.7436	-25.0244	-0.1526	25.0244	-8.6975	12.8174	-1.8311	37.8418	3448.8438	1
-7.1716	9.4604	49.1333	5.7983	-24.8718	1.5259	34.79	21.9726	15.8691	6.1035	58.5937	-23.3459	-5.3406	28.9917	-9.4604	19.2261	-14.6484	38.2995	3448.8594	1
-2.594	10.0708	-61.9506	102.2338	-22.583	3.2043	8.0872	46.2341	19.6838	4.7302	52.185	-28.8391	-4.5776	25.9399	-14.801	28.3813	-8.3923	35.553	3448.875	1
1.9836	1.8311	-64.6972	102.2338	-26.5503	9.613	6.7139	47.4548	19.0735	3.5095	48.5229	-29.7546	0	21.3623	-13.1225	28.9917	-2.2888	34.6374	3448.8906	1
-2.8992	-6.8664	48.3703	9.4604	-33.4167	-0.9155	34.6374	25.177	12.8174	-0.4578	61.0351	-25.3296	-0.1526	9.7656	-5.9509	21.8201	-6.7139	33.2641	3448.9062	1
-10.9863	-5.6457	89.2638	-18.6157	-38.4521	-5.6457	55.0842	13.8855	8.6975	-3.5095	62.8662	-14.0381	-4.5776	10.0708	-0.3052	19.6838	-2.2888	35.0952	3448.9219	1
-14.6484	1.2207	-6.5613	61.1877	-35.0952	-4.7302	42.1142	27.771	4.5776	0.6104	60.1196	-24.1089	-7.4768	17.0898	-0.7629	21.2097	-5.188	36.0107	3448.9375	1
-9.7656	6.4087	-87.738	122.3754	-35.0952	10.9863	21.0571	36.1633	6.1035	6.2561	51.2695	-32.3486	-3.2043	23.0408	-11.4441	24.7192	6.5613	27.008	3448.9531	1
-4.7302	7.019	-19.989	52.4902	-31.2805	19.0735	23.8037	23.3459	10.0708	14.6484	48.5229	-38.4521	1.3733	18.3105	-1.5259	16.7847	6.5613	25.9399	3448.9688	1
-4.7302	7.4768	88.8061	-44.5556	-27.3132	12.0544	53.8635	-6.8664	10.6811	12.0544	53.8635	-29.602	-2.2888	18.9209	8.3923	6.7139	-9.613	42.7246	3448.9844	1
11.5967	-14.0381	-14.4958	-8.2397	-1.3733	19.989	-16.1743	4.5776	1.8311	-48.9807	37.8418	-15.8691	-1.9836	7.4768	15.564	-14.0381	-1.2207	15.7165	3593	1
11.5967	-7.3242	-25.177	62.2558	-0.3052	19.8364	-23.6511	8.6975	0.1526	-16.3269	1.2207	56.3049	0.1526	8.2397	7.3242	-11.1389	5.4932	9.3079	3593.0156	1
7.3242	2.2888	-5.4932	36.4685	-4.8828	18.0054	8.0872	-17.7002	-1.5259	-10.6811	13.2751	39.5202	-5.0354	6.8664	21.3623	-19.6838	1.3733	10.8337	3593.0312	1
-3.9673	13.5803	4.1199	-38.4521	-6.1035	10.6811	32.196	-32.6538	-9.0027	-34.3322	50.354	-31.7383	-8.0872	7.6294	31.5857	-27.008	-11.4441	15.7165	3593.0469	1
5.6457	7.3242	-13.7329	-39.3676	-2.594	9.0027	2.1362	-7.1716	-2.1362	-46.3867	49.7436	-41.3513	-6.5613	7.4768	16.3269	-15.8691	-18.4631	17.8528	3593.0625	1
14.3433	0.6104	-33.2641	47.3022	1.8311	6.4087	-28.5339	24.2615	3.5095	-20.5993	12.3596	33.7219	1.9836	4.2725	-0.6104	-1.6785	-17.5476	16.9372	3593.0781	1
15.4114	-0.1526	-23.0408	81.6345	1.6785	8.2397	-19.6838	15.4114	4.5776	1.6785	-5.7983	73.3947	1.8311	1.2207	4.1199	-1.5259	-18.0054	16.9372	3593.0938	1
6.4087	2.2888	-0.7629	9.7656	2.2888	5.9509	11.4441	-15.2588	0.3052	-19.8364	22.1252	15.1062	-1.2207	-2.594	17.395	-9.1553	-24.7192	19.3786	3593.1094	1
8.3923	5.7983	-6.2561	-59.2041	3.2043	21.0571	3.8147	-25.3296	2.594	-48.3703	46.2341	-51.7273	-3.9673	1.6785	18.0054	-12.97	-29.4494	22.4304	3593.125	1
10.9863	1.5259	-28.3813	-22.583	10.2234	20.9045	-28.5339	1.3733	2.1362	-45.4712	27.771	-22.8882	1.9836	-1.9836	5.4932	-1.5259	-30.6701	25.3296	3593.1406	1
13.5803	1.5259	-41.1987	62.561	21.5149	8.3923	-43.0298	17.7002	4.5776	-14.4958	-8.5449	54.9316	7.019	-8.3923	-0.3052	6.2561	-29.602	18.9209	3593.1562	1
11.1389	2.2888	-29.2969	54.9316	18.9209	12.6648	-37.0788	4.8828	5.6457	-12.6648	-2.594	48.6755	3.2043	-9.0027	8.0872	-2.8992	-29.602	11.2915	3593.1719	1
6.7139	4.425	-14.4958	-28.5339	13.1225	19.5312	-10.5286	-28.2287	-0.6104	-42.4194	34.0271	-22.8882	1.6785	-5.9509	11.2915	-13.1225	-24.5666	2.7466	3593.1875	1
9.7656	3.5095	-29.7546	-50.0488	13.5803	12.6648	-21.5149	-10.9863	-1.0681	-61.9506	45.3186	-48.8281	5.4932	-7.1716	1.0681	-5.6457	-21.9726	-1.0681	3593.2031	1
16.3269	4.425	-58.1359	25.7873	18.9209	12.97	-53.4057	16.1743	-0.1526	-39.2151	12.207	15.564	12.3596	-8.0872	-14.3433	4.7302	-23.0408	1.6785	3593.2188	1
21.8201	1.3733	-54.1687	81.3293	21.2097	7.1716	-46.997	16.6321	4.425	-15.564	-12.207	73.6999	10.376	-8.3923	-12.5122	8.5449	-26.8554	8.2397	3593.2344	1
16.1743	0	-35.553	29.7546	10.2234	-0.1526	-2.4414	-14.4958	1.9836	-28.3813	8.3923	28.3813	-2.7466	-9.613	3.8147	1.6785	-34.6374	8.8501	3593.25	1
8.5449	-1.5259	-37.384	-47.3022	1.2207	2.2888	0.6104	-32.6538	0.6104	-60.2722	26.5503	-44.5556	-10.2234	-13.1225	3.9673	-9.1553	-37.2314	1.3733	3593.2656	1
7.1716	8.8501	-56.7627	-14.6484	8.3923	12.5122	-28.6865	-4.7302	-1.9836	-53.2531	26.8554	-27.008	-2.7466	-13.7329	-1.3733	5.3406	-18.1579	-6.8664	3593.2812	1
8.6975	5.188	-70.0378	78.1249	12.97	20.5993	-56.9152	18.4631	-7.6294	-29.4494	-2.4414	61.4929	5.188	-14.1907	-9.3079	13.4277	-13.8855	-8.5449	3593.2969	1
5.6457	4.2725	-53.1005	87.4328	9.9182	17.7002	-32.0434	-1.5259	-9.1553	-21.2097	-0.1526	74.768	2.594	-14.3433	-1.3733	7.1716	-25.4822	-3.3569	3593.3125	1
0	0.3052	-24.5666	3.6621	4.2725	12.207	-1.5259	-28.6865	-7.019	-44.0979	33.1115	-2.594	-6.4087	-13.8855	10.2234	-3.6621	-33.8745	-1.3733	3593.3281	1
2.8992	2.594	-28.3813	-42.572	7.6294	0	-3.5095	-22.4304	-4.425	-62.4084	53.4057	-52.0324	-6.2561	-17.7002	10.6811	-5.0354	-35.7055	4.8828	3593.3438	1
-0.4578	4.425	-49.8962	11.2915	11.2915	-4.8828	-31.2805	4.8828	-2.8992	-43.6401	14.4958	-2.594	-2.2888	-22.2778	-2.8992	7.4768	-36.3159	12.0544	3593.3594	1
5.9509	7.1716	-43.4875	80.1086	13.2751	-4.7302	-37.6892	14.1907	8.8501	-1.6785	-13.8855	56.4575	-1.6785	-25.0244	1.2207	10.5286	-25.177	8.5449	3593.375	1
3.0518	4.8828	-14.0381	54.0161	10.6811	8.5449	-7.019	-10.5286	7.4768	-2.4414	13.8855	28.9917	-3.8147	-16.7847	18.3105	3.9673	-27.6184	11.1389	3593.3906	1
2.1362	-4.1199	-6.5613	-16.3269	9.1553	17.5476	0	-18.7683	4.2725	-32.6538	51.4221	-47.9126	-4.8828	-15.7165	29.602	-1.0681	-34.9426	15.2588	3593.4062	1
5.4932	-3.3569	-23.8037	-11.9018	15.1062	16.1743	-28.0761	7.4768	1.3733	-43.6401	55.6945	-46.997	-2.594	-18.0054	29.1443	2.1362	-43.6401	21.6675	3593.4219	1
8.8501	-9.0027	-29.9072	77.0568	19.5312	11.5967	-45.4712	30.9753	1.3733	-19.3786	30.365	34.6374	3.3569	-15.7165	24.7192	4.2725	-42.572	27.6184	3593.4375	1
3.3569	-19.8364	-11.2915	110.1684	17.2424	16.9372	-23.4985	9.613	-1.8311	-7.3242	21.3623	70.1904	1.5259	-9.3079	37.8418	-9.7656	-30.365	17.5476	3593.4531	1
-7.9346	-18.4631	17.2424	32.6538	10.5286	15.2588	6.5613	-16.4795	-6.1035	-27.008	54.3212	2.2888	-6.1035	-6.8664	50.9643	-22.1252	-17.7002	5.188	3593.4688	1
-11.7493	-20.9045	14.6484	-16.1743	3.3569	6.7139	9.9182	-8.2397	-9.9182	-56.1523	80.7189	-48.8281	-10.8337	-5.7983	45.3186	-16.9372	-28.5339	18.1579	3593.4844	1
-3.3569	-19.3786	-14.3433	37.6892	7.6294	1.5259	-26.7029	31.5857	-1.2207	-41.9616	51.5747	-7.782	-5.6457	-6.2561	29.602	-3.6621	-39.0625	30.0598	3593.5	1
-5.4932	-13.2751	-24.414	113.2201	5.3406	4.8828	-32.196	41.3513	0.3052	-5.7983	16.6321	58.8989	-3.3569	-3.9673	27.1606	-0.4578	-45.0134	45.4712	3593.5156	1
-15.7165	-12.5122	-2.7466	88.3483	0.9155	2.8992	-3.0518	23.1933	-5.0354	-7.019	29.1443	40.2832	-6.5613	-4.425	31.8908	3.0518	-47.4548	46.0815	3593.5312	1
-18.6157	-14.3433	14.1907	11.2915	-4.5776	10.5286	16.6321	10.6811	-5.188	-38.1469	61.4929	-25.6347	-10.5286	-0.6104	46.5393	-2.1362	-31.8908	41.0461	3593.5469	1
-14.3433	-13.5803	-6.8664	14.3433	-2.594	9.3079	0	31.8908	-9.0027	-49.1333	66.8334	-29.1443	-2.594	2.7466	33.8745	4.5776	-23.6511	31.4331	3593.5625	1
-3.6621	-13.5803	-33.8745	85.4492	1.8311	4.425	-24.8718	52.185	-5.9509	-29.7546	26.0925	43.9453	2.1362	-1.0681	20.7519	11.7493	-30.9753	31.8908	3593.5781	1
-4.2725	-8.3923	-29.9072	111.9994	1.6785	-5.3406	-17.7002	39.8254	-0.7629	-5.0354	1.6785	73.5473	0	-0.3052	17.8528	0.9155	-38.4521	33.1115	3593.5938	1
-6.4087	-4.1199	-10.5286	44.0979	-2.2888	-1.9836	4.1199	4.2725	1.5259	-16.6321	31.7383	6.4087	-7.6294	1.0681	26.8554	-16.1743	-42.2668	28.2287	3593.6094	1
-6.2561	0.3052	-4.425	-14.4958	-2.2888	0.3052	5.6457	-3.0518	2.7466	-34.79	74.3102	-67.1386	-5.9509	2.7466	23.1933	-19.3786	-40.7409	28.0761	3593.625	1
-0.1526	4.2725	-21.5149	31.1279	1.6785	0.3052	-18.6157	25.6347	6.1035	-29.9072	68.9697	-31.4331	4.5776	7.782	6.5613	-9.9182	-26.5503	24.414	3593.6406	1
2.7466	2.8992	-26.5503	115.3564	4.425	8.0872	-32.5012	35.4004	8.5449	-3.8147	42.2668	47.4548	10.9863	13.8855	-3.3569	-6.1035	-11.1389	14.9536	3593.6562	1
-3.6621	2.8992	-6.1035	113.8305	3.5095	4.8828	-6.2561	16.4795	4.425	2.594	50.9643	48.9807	7.6294	19.989	4.8828	-13.8855	-17.5476	15.1062	3593.6719	1
-8.3923	3.0518	2.8992	25.0244	-4.7302	-3.6621	18.3105	-9.7656	1.9836	-30.6701	76.4465	-25.177	0.9155	21.0571	7.6294	-29.4494	-28.6865	12.8174	3593.6875	1
0.1526	-0.6104	-11.1389	-0.9155	-4.7302	2.8992	1.3733	-0.7629	7.782	-51.8798	78.2775	-46.6919	1.5259	26.0925	-4.5776	-24.2615	-27.4658	13.5803	3593.7031	1
8.6975	-4.8828	-27.9236	62.4084	-1.6785	11.2915	-33.8745	25.0244	18.0054	-26.2451	39.8254	6.7139	6.4087	26.8554	-19.5312	-12.97	-18.9209	10.9863	3593.7188	1
2.2888	-2.594	-12.97	108.9477	4.2725	11.9018	-23.3459	20.5993	11.7493	7.4768	26.3977	50.0488	11.4441	32.959	-12.207	-18.7683	-8.0872	5.9509	3593.7344	1
-1.8311	-6.2561	13.4277	57.8308	-0.7629	13.2751	4.425	-4.8828	6.4087	-4.8828	57.9834	3.6621	4.425	41.6565	-2.1362	-31.8908	-14.9536	7.4768	3593.75	1
-2.7466	-9.4604	21.5149	-8.2397	-0.1526	9.1553	15.1062	-13.2751	1.3733	-34.4848	96.1303	-61.9506	5.3406	40.7409	0	-35.2478	-19.0735	9.4604	3593.7656	1
6.1035	-10.6811	-0.4578	12.8174	5.4932	9.0027	-15.4114	9.613	6.4087	-30.8227	77.0568	-44.8608	11.9018	36.4685	-16.3269	-23.3459	-13.4277	10.0708	3593.7812	1
5.6457	-8.2397	-13.7329	88.1957	9.3079	7.6294	-51.1169	41.5039	6.1035	-0.1526	39.978	25.9399	16.1743	32.196	-25.3296	-15.7165	-1.0681	3.6621	3593.7969	1
4.8828	-9.0027	0.1526	93.0785	6.8664	-0.6104	-23.9563	14.3433	9.3079	8.5449	34.3322	36.9262	11.7493	27.9236	-18.3105	-24.7192	0.3052	-4.8828	3593.8125	1
-3.2043	-11.7493	20.2942	19.2261	1.0681	-1.8311	7.019	-14.1907	9.3079	-17.2424	68.0541	-35.553	3.0518	27.771	-4.1199	-34.6374	-4.8828	-2.4414	3593.8281	1
-7.6294	-10.6811	18.6157	-7.019	4.7302	0.7629	-0.4578	-1.5259	3.0518	-32.6538	100.4028	-77.5146	7.6294	32.6538	-5.6457	-31.1279	-9.9182	6.4087	3593.8438	1
-4.2725	-6.7139	2.8992	58.2885	13.8855	3.3569	-29.7546	29.9072	5.3406	-9.9182	77.362	-22.583	18.7683	37.6892	-18.1579	-20.9045	-12.207	20.7519	3593.8594	1
-5.6457	-2.7466	2.1362	120.6969	22.4304	-1.0681	-34.3322	32.6538	3.6621	16.9372	55.8471	37.9944	24.5666	40.2832	-26.2451	-18.9209	-14.4958	20.2942	3593.875	1
-2.7466	1.6785	21.3623	79.3456	18.3105	-5.7983	3.6621	1.8311	8.5449	10.8337	70.6481	9.613	17.8528	40.8935	-10.376	-30.365	-18.7683	18.3105	3593.8906	1
-7.4768	4.7302	32.959	-9.0027	12.6648	1.6785	13.5803	-11.7493	4.2725	-22.2778	103.1493	-63.9343	12.207	39.8254	-2.1362	-33.7219	-18.0054	8.8501	3593.9062	1
-0.4578	3.5095	12.207	-5.0354	10.8337	2.594	-16.4795	20.7519	12.97	-22.4304	93.6889	-74.0051	10.8337	43.9453	-7.9346	-29.1443	-11.7493	2.7466	3593.9219	1
12.97	4.425	-5.0354	81.1767	15.2588	4.425	-31.7383	42.1142	18.9209	16.0217	45.6237	12.97	18.0054	43.7927	-9.9182	-21.8201	-8.0872	2.7466	3593.9375	1
8.2397	5.7983	10.0708	104.0649	14.3433	7.3242	-15.564	31.1279	11.4441	32.5012	30.2124	54.0161	16.9372	46.8444	0.4578	-27.008	-11.9018	13.2751	3593.9531	1
4.7302	7.6294	35.2478	17.7002	8.2397	12.97	14.0381	0	9.1553	15.2588	65.6127	-24.7192	11.4441	51.8798	5.6457	-33.7219	-12.207	11.2915	3593.9688	1
6.1035	4.5776	30.6701	-39.3676	9.613	14.1907	9.0027	0	11.2915	-9.613	88.8061	-88.5009	10.9863	54.4738	-4.5776	-28.0761	-10.376	8.5449	3593.9844	1
-0.4578	-19.2261	-20.1416	7.782	11.1389	23.4985	-3.6621	-12.8174	7.6294	-32.959	-27.6184	20.9045	14.3433	-22.2778	20.9045	5.188	3.5095	-36.3159	3698	1
5.0354	-24.2615	-34.4848	12.8174	9.0027	26.2451	-21.5149	2.594	7.782	-36.3159	-28.9917	16.6321	17.5476	-25.177	17.0898	6.8664	2.7466	-32.3486	3698.0156	1
12.5122	-30.365	-54.1687	17.2424	9.3079	18.9209	-47.9126	38.1469	12.5122	-37.2314	-34.6374	4.5776	22.1252	-24.7192	5.4932	15.564	6.2561	-23.1933	3698.0312	1
10.9863	-32.6538	-50.9643	13.5803	4.8828	13.5803	-40.4358	32.6538	13.4277	-39.6728	-36.7737	3.9673	22.583	-22.2778	3.9673	6.4087	5.0354	-24.2615	3698.0469	1
9.0027	-32.6538	-29.2969	5.7983	-1.0681	7.9346	-1.3733	-0.1526	13.8855	-38.9099	-34.3322	12.207	16.0217	-20.9045	18.4631	-8.2397	-3.6621	-27.4658	3698.0625	1
15.8691	-32.8064	-22.8882	1.8311	1.3733	1.6785	11.1389	-8.8501	17.2424	-37.5366	-30.2124	12.5122	14.0381	-17.7002	21.9726	-12.97	-8.3923	-33.8745	3698.0781	1
24.414	-32.959	-42.2668	4.2725	1.9836	4.425	-18.9209	14.6484	20.1416	-35.553	-33.2641	2.1362	13.8855	-20.2942	6.7139	1.8311	-4.2725	-41.6565	3698.0938	1
26.2451	-33.7219	-60.7299	9.613	6.2561	10.5286	-41.809	23.9563	17.7002	-35.2478	-33.2641	-7.782	16.9372	-24.414	-0.7629	7.1716	0.6104	-48.0651	3698.1094	1
16.7847	-28.5339	-45.166	8.5449	1.6785	11.5967	-26.7029	1.6785	14.1907	-34.9426	-29.602	1.9836	10.2234	-25.3296	5.188	-1.8311	-4.5776	-54.0161	3698.125	1
5.3406	-21.9726	-20.2942	1.9836	-1.9836	12.207	4.2725	-26.5503	9.3079	-34.4848	-23.8037	14.0381	3.3569	-21.0571	24.2615	-18.6157	1.8311	-59.6618	3698.1406	1
3.2043	-19.3786	-27.1606	5.3406	5.9509	3.2043	1.0681	-20.1416	7.6294	-32.3486	-26.5503	13.2751	6.5613	-21.2097	30.365	-25.6347	16.4795	-65.4602	3698.1562	1
5.9509	-14.9536	-51.4221	10.9863	7.4768	5.6457	-30.365	2.8992	13.2751	-30.9753	-34.1797	2.4414	9.1553	-21.2097	14.4958	-16.7847	27.771	-64.6972	3698.1719	1
10.9863	-4.425	-56.9152	3.9673	-0.9155	29.4494	-48.3703	0.3052	17.5476	-26.5503	-33.8745	-3.5095	10.376	-16.1743	0.9155	-14.6484	37.2314	-63.9343	3698.1875	1
4.2725	2.2888	-39.6728	-4.1199	-4.8828	36.4685	-16.0217	-31.7383	12.5122	-23.6511	-29.4494	3.3569	3.8147	-7.4768	15.4114	-27.9236	38.1469	-64.5446	3698.2031	1
0.3052	3.6621	-25.3296	-7.6294	-8.6975	39.0625	6.2561	-45.4712	4.8828	-12.0544	-27.6184	5.7983	0.1526	5.3406	22.1252	-36.4685	38.9099	-62.561	3698.2188	1
-3.9673	-6.2561	-40.4358	0	-5.4932	32.8064	-19.989	-23.0408	-4.425	-4.7302	-33.5693	-7.9346	3.8147	10.376	-2.4414	-27.4658	28.2287	-66.2231	3698.2344	1
0	-12.3596	-56.9152	6.5613	-5.0354	24.8718	-45.3186	7.9346	-2.8992	-3.2043	-35.553	-21.0571	2.4414	2.1362	-7.4768	-14.6484	6.4087	-63.0187	3698.25	1
1.8311	-16.1743	-39.8254	-2.2888	-7.782	22.4304	-31.4331	-6.2561	-7.9346	0	-30.8227	-17.7002	-3.3569	-4.8828	-1.5259	-13.2751	-7.9346	-54.1687	3698.2656	1
1.6785	-27.771	-13.5803	-9.0027	-15.2588	8.3923	10.6811	-37.8418	-18.0054	-0.3052	-21.3623	-9.0027	-10.2234	-5.6457	6.8664	-25.0244	-27.6184	-48.8281	3698.2812	1
-2.594	-23.4985	-15.1062	-8.6975	-12.5122	-7.782	12.5122	-27.771	-23.0408	0.7629	-16.1743	-11.4441	-7.9346	-7.6294	1.8311	-21.8201	-30.365	-45.6237	3698.2969	1
-1.3733	-20.2942	-32.959	-0.7629	-6.8664	-13.2751	-20.1416	13.2751	-20.7519	6.7139	-15.4114	-25.9399	3.8147	-10.0708	-14.6484	-6.1035	-14.6484	-44.8608	3698.3125	1
-5.0354	-25.177	-26.7029	-7.4768	-8.6975	-14.801	-33.8745	25.177	-18.4631	4.1199	-17.2424	-32.8064	4.1199	-14.0381	-21.2097	-1.0681	-11.5967	-40.7409	3698.3281	1
-10.6811	-27.1606	1.0681	-13.1225	-13.7329	-19.6838	-3.3569	2.1362	-19.0735	4.7302	-12.3596	-23.1933	1.0681	-15.8691	-7.9346	-11.9018	-14.6484	-43.4875	3698.3438	1
-23.3459	-22.7356	17.8528	-36.6211	-21.6675	-30.2124	28.6865	-32.196	-29.1443	-4.5776	-16.9372	-14.1907	-16.4795	-12.6648	-0.7629	-25.4822	-26.8554	-42.2668	3698.3594	1
-25.3296	-30.2124	9.7656	-30.0598	-16.7847	-31.2805	7.1716	-12.6648	-35.7055	0.7629	-17.395	-23.4985	-24.1089	-1.6785	-14.4958	-13.2751	-32.959	-42.1142	3698.375	1
-27.008	-38.1469	-4.5776	-25.9399	-17.7002	-34.0271	-29.2969	14.3433	-40.1306	-0.4578	-19.6838	-35.4004	-29.1443	-2.7466	-31.2805	-3.5095	-34.0271	-43.7927	3698.3906	1
-26.7029	-45.7763	1.2207	-29.7546	-24.1089	-29.2969	-26.3977	3.3569	-43.1823	-3.6621	-22.583	-31.5857	-45.166	-0.9155	-23.3459	-7.019	-25.3296	-48.8281	3698.4062	1
-24.2615	-41.5039	26.7029	-39.6728	-27.008	-24.8718	11.1389	-30.0598	-47.6074	4.7302	-17.0898	-18.7683	-56.9152	-23.3459	28.3813	-18.9209	-17.7002	-46.3867	3698.4219	1
-14.9536	-41.6565	29.4494	-40.5883	-19.989	-25.9399	14.6484	-33.2641	-50.2014	8.2397	-12.6648	-13.1225	-55.2368	-12.0544	26.0925	-23.3459	-20.5993	-42.572	3698.4375	1
-1.3733	-46.3867	5.3406	-30.0598	-7.6294	-20.1416	-17.0898	-5.9509	-41.9616	1.8311	-11.4441	-20.9045	-44.0979	8.2397	-0.4578	-14.4958	-10.2234	-40.2832	3698.4531	1
