"Fp2-F4"	"F4-C4"	"C4-P4"	"P4-O2"	"Fp1-F3"	"F3-C3"	"C3-P3"	"P3-O1"	"Fp2-F8"	"F8-T4"	"T4-T6"	"T6-O2"	"Fp1-F7"	"F7-T3"	"T3-T5"	"T5-O1"	"Fz-Cz"	"Cz-Pz"	"t"	"seizure"
-14.5561	7.3617	-14.8907	20.2446	-26.1005	5.354	-22.4197	-11.0425	-1.1712	-26.7698	-40.1547	66.2552	-49.0222	53.7069	-41.6605	-17.233	-8.5329	-48.3529	34.9688	0
-29.4468	12.5483	-24.4274	9.704	-59.8974	1.1712	-8.1982	-9.3694	-5.8559	-20.412	-42.497	37.1431	-42.999	19.2408	-40.4893	-12.0464	-2.175	-52.2011	34.9844	0
-37.4777	4.852	-10.5406	5.354	-25.7659	-17.5677	-5.1866	-6.1905	-18.7388	-43.8355	-19.5754	44.3375	-51.6991	3.5135	0.3346	-6.8598	-5.6886	-52.0338	35	0
-3.3462	-12.0464	-8.0309	19.4081	-34.968	-8.0309	-11.5445	-0.1673	-5.6886	-45.174	26.7698	20.0773	-57.2204	-16.5638	0	19.0735	-9.3694	-50.528	35.0156	0
-42.3297	-3.1789	-19.7427	28.2756	-27.6063	-8.8675	-6.5251	7.3617	-53.3723	-50.1933	45.0067	21.5831	-50.1933	24.762	-24.9294	14.7234	-8.5329	-54.0415	35.0312	0
-15.3926	-4.852	-19.7427	15.8946	-23.9255	-11.7118	-11.0425	6.0232	-12.2137	-37.4777	14.7234	10.8752	-44.1701	27.6063	-23.0889	-1.0039	-4.5174	-56.3839	35.0469	0
-48.1856	5.6886	-15.8946	14.2214	-44.8394	-5.6886	-14.8907	8.3656	-30.7852	-40.8239	17.4004	10.0387	-33.1276	-42.6643	21.7504	-3.0116	-10.7079	-51.1972	35.0625	0
-31.9564	20.0773	-17.0657	30.9526	-33.7968	1.1712	-10.8752	19.2408	-14.7234	-35.3026	20.5793	31.4545	-52.8703	30.116	-5.5213	4.0155	-14.5561	-39.3181	35.0781	0
-50.3607	23.0889	-8.7002	22.7543	-48.8549	-8.5329	-9.8714	17.5677	-6.1905	-14.3888	5.5213	1.8404	-74.7881	13.5522	-4.1828	15.7272	-13.7195	-38.6489	35.0938	0
-40.4893	6.8598	-3.3462	19.4081	-38.8162	-5.6886	-21.4158	16.5638	-23.4236	4.5174	-19.2408	20.5793	-44.5048	-16.8984	-4.852	16.8984	-24.2601	-41.1585	35.1094	0
-63.9129	35.47	-19.5754	27.941	-30.4506	-7.8636	-22.587	23.7582	-33.9642	-65.7533	82.3171	-2.677	-30.4506	17.5677	-26.4352	2.175	-22.587	-41.6605	35.125	0
-49.5241	14.2214	-8.3656	16.3965	-49.5241	-8.7002	-16.8984	30.116	-19.91	-48.3529	28.7775	12.2137	-46.0106	-7.6963	-5.1866	13.8868	-20.412	-34.1315	35.1406	0
-48.0183	21.7504	-0.3346	10.3733	-46.3452	-18.0696	-5.5213	19.4081	-9.704	-43.1663	45.174	-8.5329	-85.496	4.5174	28.6102	1.8404	-24.5947	-31.4545	35.1562	0
-49.1895	27.439	-5.6886	13.7195	-44.1701	-19.91	-10.8752	29.7814	2.175	-92.0211	66.9245	9.2021	-55.7146	-3.5135	9.8714	4.1828	-26.9371	-29.1121	35.1719	0
-30.4506	-0.1673	-8.0309	19.7427	-46.8471	-16.7311	-3.1789	29.7814	-4.3501	-46.5125	22.2524	9.704	-32.4584	-19.2408	4.3501	10.3733	-26.2678	-31.4545	35.1875	0
-45.3413	3.5135	-8.7002	16.2292	-35.8046	-20.412	3.6808	27.2717	-12.7156	-15.058	-18.0696	11.5445	-66.4225	42.6643	-3.3462	1.8404	-28.4429	-27.2717	35.2031	0
-58.8935	18.9062	-6.5251	12.2137	-36.9758	-35.8046	7.3617	32.291	-19.5754	-20.2446	27.439	-21.9178	-45.8433	-11.5445	8.5329	15.7272	-23.7582	-33.4622	35.2188	0
-22.0851	-15.5599	-6.0232	7.8636	-39.4854	-32.291	6.0232	37.9796	6.5251	-49.0222	35.6373	-28.9448	-32.4584	25.264	-43.1663	22.587	-27.2717	-41.9951	35.2344	0
-28.6102	-14.5561	-2.0077	-1.8404	-50.8626	-32.6257	4.5174	37.9796	7.3617	-43.1663	21.2485	-32.4584	-83.4883	36.3065	-0.6692	6.8598	-25.9332	-42.3297	35.25	0
-33.9642	-2.0077	-14.8907	0.3346	-50.3607	-31.1199	-3.1789	38.6489	6.5251	-47.851	5.0193	-14.2214	-56.3839	-21.7504	22.2524	9.8714	-29.7814	-43.5009	35.2656	0
-23.0889	3.3462	-27.7736	-3.5135	-40.9912	-37.1431	-2.0077	38.1469	6.0232	-46.5125	-0.3346	-10.206	-68.9322	6.8598	-5.8559	25.9332	-26.7698	-59.0608	35.2812	0
-45.8433	-4.3501	-31.1199	-7.529	-48.5202	-41.3259	-9.0348	34.4661	-19.0735	-12.7156	-16.7311	-40.322	-62.4071	5.6886	-10.3733	2.677	-27.1044	-59.8974	35.2969	0
-24.5947	-3.6808	-33.1276	-20.7466	-30.7852	-34.2988	-14.2214	32.9603	3.1789	-94.0289	10.206	-1.5058	-68.5976	2.5097	-1.0039	20.7466	-27.439	-57.2204	35.3125	0
-22.0851	-3.3462	-34.2988	-23.4236	-62.2397	-37.1431	-14.3888	31.9564	2.5097	-89.0095	24.9294	-21.5831	-94.6981	-4.852	15.058	2.677	-26.7698	-59.7301	35.3281	0
-30.4506	0.6692	-32.793	-29.2794	-72.2784	-49.0222	-6.8598	28.7775	13.2176	-31.4545	-43.1663	-30.4506	-95.8693	4.3501	-24.2601	16.3965	-28.2756	-53.3723	35.3438	0
-37.4777	-10.0387	-36.3065	-31.1199	-36.9758	-46.1779	-6.3578	21.5831	-11.7118	-14.8907	-59.3955	-28.9448	-61.5705	-0.8366	-7.529	2.0077	-27.7736	-50.026	35.3594	0
-57.7223	2.175	-44.3375	-32.4584	-39.9874	-31.2872	-14.2214	9.3694	-18.0696	-43.5009	-45.3413	-25.4313	-73.7842	11.2098	-17.233	3.6808	-27.7736	-58.3916	35.375	0
-36.4738	-0.1673	-45.5086	-38.4816	-25.5986	-22.2524	-26.6025	9.0348	0.5019	-60.5666	-37.9796	-22.587	-57.0531	-10.0387	-4.1828	5.8559	-21.9178	-55.5473	35.3906	0
-19.0735	3.1789	-40.9912	-45.0067	-24.2601	-4.5174	-34.968	7.3617	18.9062	-51.3645	-28.7775	-40.6566	-26.9371	2.0077	-46.8471	15.3926	-7.529	-51.1972	35.4062	0
-3.1789	0.6692	-38.6489	-52.5357	-20.9139	-0.6692	-36.3065	-5.1866	24.9294	35.3026	-117.6197	-36.3065	-55.8819	11.2098	-15.5599	-2.8443	14.5561	-53.2049	35.4219	0
46.5125	-18.2369	-41.1585	-50.1933	10.8752	2.175	-27.6063	-13.5522	62.2397	-57.7223	-29.6141	-37.9796	14.7234	-13.0503	-20.412	-9.3694	23.0889	-48.1856	35.4375	0
16.5638	5.6886	-40.322	-48.1856	7.529	18.2369	-43.5009	-13.8868	48.5202	-25.9332	-68.0956	-20.7466	3.5135	16.0619	-51.6991	0.5019	37.4777	-44.6721	35.4531	0
7.6963	14.7234	-40.1547	-45.8433	7.0271	24.2601	-48.8549	-18.0696	51.1972	-43.3336	-22.2524	-49.1895	-14.3888	51.5318	-90.8499	18.0696	42.6643	-46.3452	35.4688	0
20.5793	5.1866	-34.4661	-50.528	25.9332	23.2562	-30.7852	-27.7736	62.7417	-23.7582	-55.0454	-43.1663	49.5241	34.8007	-83.8229	-9.8714	44.0028	-44.6721	35.4844	0
19.5754	-0.8366	-32.6257	-50.6953	21.5831	13.2176	-18.7388	-38.3143	62.4071	-27.6063	-83.3209	-16.0619	0	48.0183	-74.6208	4.3501	42.999	-42.8317	35.5	0
-11.8791	21.9178	-29.9487	-55.5473	18.9062	8.7002	5.354	-37.3104	44.8394	24.0928	-127.4911	-16.8984	14.0541	48.6875	-108.9195	41.8278	42.999	-40.9912	35.5156	0
9.2021	16.7311	-31.6218	-52.8703	-5.0193	6.0232	28.4429	-47.851	42.999	-72.1111	-4.852	-24.5947	-48.6875	136.1913	-81.9825	-23.9255	35.3026	-28.1083	35.5312	0
28.2756	4.0155	-32.6257	-57.3877	-1.5058	16.5638	25.4313	-44.8394	42.999	-66.9245	-16.7311	-17.0657	-32.6257	106.2426	-61.4032	-16.5638	36.8084	-27.1044	35.5469	0
-7.529	13.7195	-29.2794	-66.9245	-5.5213	11.0425	20.0773	-41.8278	21.5831	-31.1199	-57.555	-22.9216	-22.0851	55.8819	-38.3143	-11.7118	40.8239	-36.1392	35.5625	0
-3.0116	21.2485	-25.5986	-67.9283	-25.264	2.0077	28.4429	-32.1237	29.7814	11.2098	-98.2116	-18.0696	-42.3297	51.5318	-42.999	6.8598	30.9526	-24.9294	35.5781	0
1.3385	38.8162	-24.4274	-72.7803	-6.1905	-0.6692	37.4777	-38.1469	58.2243	-38.1469	-75.7919	-1.3385	-11.5445	35.47	-24.5947	-6.8598	30.116	-16.7311	35.5938	0
-7.8636	25.5986	-17.0657	-72.1111	-14.8907	8.0309	32.1237	-43.5009	20.5793	-1.1712	-82.1498	-8.7002	-35.8046	46.8471	-18.2369	-11.0425	32.1237	-22.587	35.6094	0
-13.2176	15.058	-13.5522	-75.6246	-30.4506	27.1044	36.8084	-41.6605	12.2137	-64.4148	-19.91	-15.2253	-9.3694	9.8714	-12.381	3.6808	31.9564	-19.2408	35.625	0
30.2833	22.2524	3.8482	21.0812	47.0144	-16.0619	-3.5135	3.3462	-5.5213	129.8334	-50.8626	4.0155	41.9951	20.7466	-9.8714	-22.0851	0.3346	23.9255	2547.5625	0
-33.4622	37.4777	4.0155	23.7582	-4.3501	-6.0232	-4.3501	0.6692	-50.3607	102.8963	-50.8626	30.116	23.5909	-33.6295	15.7272	-19.7427	0.3346	24.4274	2547.5781	0
6.5251	29.7814	3.3462	26.4352	3.0116	-12.0464	-6.5251	1.3385	-22.587	66.4225	10.8752	11.3772	46.3452	-49.5241	5.1866	-16.2292	1.8404	23.2562	2547.5938	0
4.0155	19.0735	5.8559	26.2678	34.968	-16.0619	-8.8675	3.5135	-41.9951	93.6942	4.3501	-0.8366	17.735	33.7968	-24.2601	-13.7195	4.852	27.6063	2547.6094	0
19.4081	35.6373	2.8443	23.9255	45.5086	-13.5522	-9.8714	2.8443	-11.3772	77.1304	19.7427	-3.6808	47.5164	5.6886	-16.0619	-12.2137	7.8636	24.4274	2547.625	0
67.9283	-9.2021	2.8443	25.4313	12.2137	-6.5251	-10.8752	2.8443	8.8675	83.1536	-0.3346	-4.6847	38.1469	-50.026	20.9139	-11.3772	5.1866	24.4274	2547.6406	0
-40.4893	43.5009	6.0232	30.4506	-2.175	1.5058	-10.8752	8.7002	-52.0338	100.554	-15.8946	6.8598	5.8559	-17.735	5.1866	3.8482	4.1828	26.1005	2547.6562	0
60.5666	29.4468	2.8443	31.2872	43.8355	-6.0232	-10.3733	11.0425	33.4622	58.2243	11.2098	21.2485	52.3684	-28.6102	22.9216	-8.1982	2.677	26.7698	2547.6719	0
-66.2552	42.497	7.6963	29.1121	6.3578	-0.3346	-12.7156	8.8675	-70.2707	139.3702	-57.0531	1.0039	28.2756	-41.8278	35.8046	-20.0773	3.5135	22.9216	2547.6875	0
2.175	48.3529	6.0232	25.7659	-17.5677	6.1905	-6.5251	8.1982	-7.3617	103.3983	-18.0696	4.3501	17.5677	-24.0928	6.5251	-9.704	4.1828	28.4429	2547.7031	0
-3.1789	8.5329	3.5135	23.4236	37.645	-8.5329	-5.6886	8.0309	-54.7107	42.8317	29.7814	14.3888	40.9912	-17.4004	18.5715	-10.7079	7.3617	27.1044	2547.7188	0
-4.3501	10.8752	5.8559	24.9294	24.0928	-12.883	-4.852	8.7002	-47.851	44.0028	32.1237	9.0348	48.0183	-46.3452	22.4197	-9.0348	10.8752	19.4081	2547.7344	0
-26.2678	33.2949	8.1982	19.7427	24.5947	0	-1.5058	9.2021	-33.2949	32.793	15.8946	19.5754	65.7533	-2.0077	-25.0967	-6.3578	11.0425	21.5831	2547.75	0
31.7891	-14.3888	3.8482	15.3926	18.7388	-7.8636	-0.8366	6.8598	-39.4854	31.7891	43.8355	0.5019	28.2756	-40.6566	36.6411	-7.3617	9.0348	21.4158	2547.7656	0
40.6566	-0.3346	6.0232	17.5677	26.7698	-24.2601	-1.8404	11.0425	1.1712	73.2823	-14.5561	4.0155	25.264	-20.5793	11.0425	-4.0155	10.5406	20.9139	2547.7812	0
-18.4042	11.8791	2.175	16.5638	42.3297	-17.4004	-3.1789	10.8752	-58.5589	20.9139	44.5048	5.354	64.0802	-32.9603	6.1905	-4.6847	15.2253	17.233	2547.7969	0
45.5086	0.5019	3.5135	19.91	12.0464	-6.3578	-4.1828	12.2137	2.0077	21.0812	33.4622	12.883	29.1121	-13.8868	1.3385	-2.8443	16.3965	19.4081	2547.8125	0
5.354	16.2292	1.3385	21.7504	20.9139	-11.7118	-4.0155	10.8752	-22.2524	35.1353	8.1982	23.5909	41.9951	-23.9255	0.6692	-2.677	17.9023	19.2408	2547.8281	0
-1.8404	7.0271	-3.8482	20.7466	35.47	-4.0155	-5.354	7.529	-43.3336	79.4728	-26.6025	12.5483	41.9951	5.8559	-10.8752	-3.3462	16.2292	17.233	2547.8438	0
68.4303	7.8636	-3.5135	21.2485	0.6692	-0.3346	-8.0309	10.7079	29.7814	-1.3385	49.1895	16.3965	31.4545	-57.0531	29.4468	-0.8366	16.5638	17.0657	2547.8594	0
-26.4352	9.5367	-2.8443	18.2369	53.0376	-17.9023	-8.5329	13.2176	-57.555	60.5666	-16.7311	12.2137	62.0724	-36.3065	13.5522	0.5019	15.3926	15.8946	2547.875	0
100.7213	-8.5329	-10.5406	13.2176	61.9051	-16.2292	-9.2021	12.0464	37.9796	40.4893	11.2098	5.1866	50.8626	11.7118	-18.2369	4.1828	12.5483	17.5677	2547.8906	0
66.9245	28.4429	-10.0387	12.7156	26.1005	-10.3733	-7.0271	15.2253	44.5048	43.8355	1.3385	8.3656	57.2204	-59.2281	23.2562	2.677	12.5483	20.9139	2547.9062	0
53.5396	27.7736	-9.704	14.8907	64.9167	4.5174	-7.1944	15.5599	38.4816	88.0057	-53.2049	13.2176	113.7716	-62.5744	22.7543	3.8482	13.3849	18.4042	2547.9219	0
49.6914	21.2485	-5.8559	15.7272	92.0211	-10.206	-3.5135	17.5677	19.7427	22.4197	16.7311	21.9178	101.2232	-13.0503	1.6731	6.0232	15.2253	20.412	2547.9375	0
140.374	-5.6886	-4.1828	14.3888	92.0211	0.3346	0.1673	15.5599	73.7842	0.1673	66.9245	4.0155	110.0907	14.3888	-20.9139	4.5174	15.058	21.5831	2547.9531	0
61.2359	29.9487	-2.3424	14.5561	79.8074	-6.5251	1.3385	19.0735	33.2949	30.7852	33.2949	6.0232	117.9544	-51.3645	20.7466	6.3578	12.883	21.9178	2547.9688	0
79.6401	3.1789	-0.6692	14.2214	104.5695	-5.1866	5.0193	22.4197	14.3888	48.8549	20.0773	13.0503	111.5965	2.8443	-13.0503	25.4313	18.2369	24.4274	2547.9844	0
139.7048	4.852	-2.677	14.7234	67.9283	4.3501	5.8559	21.7504	80.4767	44.1701	25.264	6.6924	81.6478	-3.3462	13.3849	8.1982	19.4081	21.5831	2548	0
54.7107	1.3385	-1.6731	12.7156	80.3093	-4.1828	10.3733	21.0812	-1.3385	-10.5406	63.2436	15.7272	121.6352	-32.6257	13.0503	5.5213	11.8791	26.9371	2548.0156	0
114.4408	4.6847	-2.0077	12.883	62.7417	-2.0077	13.8868	20.0773	69.6014	21.2485	26.1005	13.0503	80.3093	-9.0348	20.412	3.0116	10.0387	24.4274	2548.0312	0
69.4341	-7.0271	-1.3385	11.0425	46.5125	0	17.5677	22.4197	17.0657	28.1083	21.2485	5.6886	60.7339	10.0387	5.8559	9.8714	8.3656	26.1005	2548.0469	0
90.8499	-25.0967	-2.3424	9.704	62.5744	-12.883	16.3965	25.5986	26.9371	10.8752	27.1044	8.1982	96.5385	-59.3955	42.497	12.0464	2.175	25.7659	2548.0625	0
92.3557	-10.3733	-8.8675	10.0387	12.2137	-4.6847	17.735	23.7582	37.4777	25.0967	17.5677	3.0116	6.8598	26.7698	5.5213	9.8714	-3.1789	28.2756	2548.0781	0
78.8035	-12.7156	-12.0464	8.8675	50.3607	-4.852	15.5599	22.7543	32.1237	37.4777	1.5058	-8.1982	61.5705	-2.175	10.5406	13.8868	-7.3617	29.1121	2548.0938	0
33.7968	-8.0309	-12.7156	10.3733	35.9719	-4.852	15.058	26.4352	-10.206	69.6014	-29.6141	-6.3578	49.0222	-25.9332	34.6334	14.8907	-4.1828	23.4236	2548.1094	0
115.2774	-32.793	-16.3965	7.529	34.4661	-7.0271	16.5638	22.2524	44.0028	2.677	45.174	-18.2369	31.1199	33.9642	-19.91	21.0812	-3.6808	25.4313	2548.125	0
66.4225	13.8868	-19.91	4.0155	22.9216	7.8636	13.7195	22.2524	46.0106	11.7118	17.9023	-11.2098	51.1972	-26.4352	30.9526	11.0425	1.8404	23.4236	2548.1406	0
6.6924	43.3336	-12.5483	5.0193	48.6875	-12.7156	13.5522	22.7543	36.1392	26.9371	-23.0889	2.5097	36.9758	16.7311	6.3578	12.2137	0	31.1199	2548.1562	0
29.6141	0.6692	-9.0348	5.5213	39.1508	-8.7002	9.8714	20.7466	9.8714	-3.3462	21.5831	-1.3385	34.2988	-10.206	19.5754	17.4004	4.852	25.9332	2548.1719	0
82.4844	-11.7118	-9.5367	6.1905	61.0686	-4.5174	7.529	20.9139	50.8626	-38.4816	61.5705	-6.5251	54.3761	-5.6886	19.0735	17.233	10.7079	21.4158	2548.1875	0
-1.6731	30.9526	-9.0348	7.0271	25.4313	-0.8366	7.0271	19.5754	14.3888	44.5048	-21.9178	-9.704	32.291	-3.6808	5.0193	17.5677	11.8791	21.0812	2548.2031	0
42.8317	13.3849	-4.6847	4.6847	62.7417	-1.3385	10.5406	21.2485	46.5125	30.4506	-9.5367	-11.2098	53.7069	19.4081	-10.206	30.2833	16.5638	24.2601	2548.2188	0
78.1343	-19.4081	-5.1866	3.6808	44.8394	4.5174	9.5367	16.0619	44.5048	-15.7272	36.9758	-8.5329	61.9051	-7.6963	14.8907	5.8559	18.4042	21.4158	2548.2344	0
2.175	25.7659	-6.6924	4.6847	53.5396	3.6808	10.0387	12.7156	23.4236	-18.5715	34.4661	-13.3849	53.7069	-32.6257	53.3723	5.5213	24.4274	15.3926	2548.25	0
49.0222	16.2292	-6.6924	7.8636	48.0183	12.0464	14.2214	12.0464	54.5434	12.0464	17.4004	-17.5677	67.0918	7.0271	0.3346	11.8791	23.4236	20.7466	2548.2656	0
67.9283	-11.5445	-2.3424	8.0309	58.057	-11.7118	17.233	11.8791	36.8084	13.3849	22.2524	-10.3733	46.8471	-7.8636	21.2485	15.2253	21.5831	28.1083	2548.2812	0
31.9564	38.3143	5.8559	11.2098	42.999	0.8366	16.7311	14.8907	61.9051	-4.0155	47.6837	-18.2369	77.2977	-34.4661	15.5599	17.0657	19.2408	28.9448	2548.2969	0
20.0773	20.2446	7.1944	9.2021	38.8162	17.0657	12.883	12.7156	28.1083	15.8946	21.9178	-9.2021	58.2243	-16.5638	20.5793	19.2408	22.587	25.0967	2548.3125	0
44.1701	10.5406	5.1866	6.6924	63.2436	6.3578	12.381	8.5329	48.5202	0.6692	17.0657	0.3346	52.703	24.4274	5.0193	8.3656	16.7311	28.7775	2548.3281	0
1.0039	33.7968	6.3578	4.852	6.0232	17.0657	12.0464	9.0348	26.7698	38.3143	-7.1944	-11.8791	23.9255	-19.5754	23.5909	16.2292	17.4004	26.4352	2548.3438	0
16.7311	31.6218	6.0232	4.5174	-4.1828	25.0967	16.0619	11.2098	17.0657	23.5909	23.9255	-5.6886	6.1905	-11.2098	27.439	25.7659	13.5522	26.7698	2548.3594	0
49.5241	21.2485	3.6808	1.1712	44.6721	1.5058	15.8946	7.8636	40.6566	-7.0271	44.6721	-2.677	53.7069	0.3346	2.0077	13.8868	12.381	26.6025	2548.375	0
8.8675	26.9371	4.852	6.0232	50.3607	7.1944	16.5638	7.3617	0.1673	17.5677	39.8201	-10.8752	49.8587	-10.206	6.1905	35.6373	14.0541	30.9526	2548.3906	0
67.9283	11.5445	6.5251	6.5251	30.7852	4.3501	17.5677	3.5135	35.8046	99.7174	-38.4816	-4.5174	31.4545	-22.9216	36.4738	11.2098	16.8984	30.4506	2548.4062	0
37.4777	5.354	9.8714	7.0271	40.322	1.3385	14.7234	1.8404	14.2214	0	53.7069	-8.1982	48.8549	9.2021	-10.3733	10.5406	15.8946	31.1199	2548.4219	0
31.6218	11.7118	14.5561	5.8559	29.2794	12.381	16.0619	-3.3462	10.3733	23.5909	30.9526	-1.1712	52.0338	-19.2408	14.8907	6.6924	13.5522	34.968	2548.4375	0
59.2281	16.7311	11.2098	7.529	34.968	4.0155	18.7388	-3.8482	48.0183	46.0106	0.6692	0	42.3297	-8.8675	13.3849	7.0271	15.8946	30.116	2548.4531	0
39.8201	26.4352	8.0309	8.0309	13.7195	14.0541	20.0773	-5.5213	32.4584	3.6808	39.3181	6.8598	28.9448	0	-10.206	23.5909	17.233	31.4545	2548.4688	0
-5.0193	39.8201	6.3578	4.1828	6.6924	12.0464	18.2369	-9.2021	4.852	64.7494	-17.233	-7.0271	18.7388	-15.3926	24.5947	-0.1673	24.762	31.6218	2548.4844	0
26.7698	20.2446	3.5135	2.0077	36.1392	12.5483	14.5561	-9.704	22.7543	2.5097	31.2872	-4.0155	40.9912	8.3656	12.5483	-8.3656	21.9178	30.6179	2548.5	0
6.5251	25.9332	1.5058	-1.6731	38.3143	7.3617	13.3849	-12.7156	7.8636	-65.084	92.3557	-2.8443	38.6489	-27.7736	26.2678	9.2021	23.4236	30.4506	2548.5156	0
37.8123	3.6808	2.0077	-1.3385	29.1121	9.5367	22.4197	-15.5599	18.4042	34.2988	-17.5677	7.0271	39.6527	11.7118	-4.5174	-1.3385	23.7582	36.9758	2548.5312	0
39.3181	14.0541	-3.1789	0.1673	5.8559	6.5251	24.762	-10.206	45.0067	62.4071	-49.6914	-7.3617	17.9023	-25.264	41.1585	-6.8598	20.5793	30.4506	2548.5469	0
29.2794	202.2792	-25.0967	-195.4194	84.6594	14.2214	-48.3529	109.0869	33.4622	-13.3849	22.7543	-31.7891	39.3181	-9.5367	46.1779	83.6556	-62.0724	80.142	3520.1562	0
30.9526	205.7927	-25.264	-201.108	79.6401	18.2369	-46.6798	109.4215	36.1392	-26.9371	38.8162	-37.645	40.6566	-13.7195	49.3568	84.3248	-58.5589	83.4883	3520.1719	0
32.9603	203.283	-23.9255	-205.6254	75.7919	23.0889	-48.3529	108.083	45.174	-15.7272	11.0425	-33.7968	46.6798	-14.8907	43.8355	82.9863	-58.8935	84.1575	3520.1875	0
31.9564	197.5945	-20.7466	-203.1157	71.9438	25.9332	-49.8587	107.9157	45.174	-25.9332	27.1044	-40.6566	55.38	-20.412	40.322	80.644	-54.8781	84.6594	3520.2031	0
29.1121	192.4078	-15.3926	-198.0964	68.2629	28.1083	-48.3529	110.0907	43.5009	-25.4313	27.7736	-37.8123	36.3065	-11.2098	40.9912	92.0211	-51.5318	83.3209	3520.2188	0
31.2872	187.3885	-10.7079	-187.3885	66.4225	38.8162	-44.8394	109.4215	36.4738	-8.1982	22.0851	-29.7814	51.0299	-10.7079	50.026	79.4728	-49.1895	88.8422	3520.2344	0
36.9758	182.5364	-10.8752	-179.6922	62.0724	52.8703	-43.6682	107.4137	36.6411	-13.8868	28.9448	-22.7543	51.0299	3.6808	45.3413	78.6362	-42.8317	90.5153	3520.25	0
35.1353	178.3537	-12.7156	-182.0345	56.5512	57.555	-51.3645	107.9157	38.1469	-42.3297	48.5202	-25.5986	44.1701	1.6731	43.6682	81.1459	-44.6721	87.8383	3520.2656	0
34.2988	178.1864	-13.0503	-186.2173	59.3955	56.3839	-58.7262	105.9079	39.3181	-24.0928	27.439	-29.4468	42.8317	1.5058	37.3104	81.3132	-46.0106	83.9902	3520.2812	0
33.1276	178.1864	-12.7156	-188.5597	61.5705	57.8897	-65.586	103.5656	37.4777	-28.1083	32.1237	-31.4545	43.1663	-9.2021	42.497	80.9786	-50.026	88.173	3520.2969	0
33.7968	177.5171	-14.5561	-181.5326	67.5937	47.6837	-61.0686	105.9079	39.6527	-29.6141	31.1199	-25.9332	36.8084	-12.2137	50.3607	85.1614	-54.7107	91.3519	3520.3125	0
35.47	173.167	-13.2176	-177.8517	77.6324	36.3065	-61.4032	109.4215	42.1624	-25.0967	18.0696	-17.5677	43.6682	-13.7195	43.8355	88.173	-53.3723	88.0057	3520.3281	0
35.6373	166.3073	-12.0464	-177.0152	80.9786	24.9294	-58.3916	115.4447	41.9951	-54.5434	48.0183	-22.587	34.2988	-8.3656	46.5125	90.5153	-57.7223	90.1807	3520.3438	0
37.645	165.1361	-13.0503	-175.6767	84.9941	18.9062	-57.0531	116.6159	43.6682	-17.233	10.8752	-23.2562	44.5048	-29.7814	61.2359	87.5037	-58.8935	87.5037	3520.3594	0
36.9758	164.8015	-12.883	-172.8324	85.6633	15.5599	-53.5396	118.6236	43.3336	-33.4622	25.9332	-19.7427	34.4661	-14.0541	59.2281	86.6672	-63.0763	90.8499	3520.375	0
34.8007	162.1245	-13.3849	-176.1786	84.4921	14.2214	-51.6991	115.9466	41.6605	-36.8084	26.2678	-23.7582	42.1624	-21.5831	47.0144	95.3673	-62.5744	88.3403	3520.3906	0
34.4661	163.463	-15.8946	-182.2018	80.3093	15.8946	-53.8742	109.2542	41.3259	-11.5445	-1.6731	-28.2756	31.1199	-4.5174	49.6914	75.29	-61.7378	85.9979	3520.4062	0
37.1431	159.1129	-18.9062	-180.8633	77.2977	12.381	-52.0338	109.0869	39.4854	-49.8587	33.9642	-27.1044	42.497	-26.6025	54.3761	76.4612	-63.4109	88.6749	3520.4219	0
33.4622	159.7821	-17.4004	-177.5171	73.7842	13.0503	-50.3607	105.5733	29.9487	-36.3065	32.6257	-27.941	29.4468	-8.1982	44.8394	75.9593	-63.4109	91.8538	3520.4375	0
31.4545	161.1206	-14.3888	-172.1632	69.6014	17.4004	-45.8433	107.7484	28.6102	-24.5947	21.9178	-19.91	35.8046	-20.0773	54.3761	78.8035	-63.0763	96.7058	3520.4531	0
32.9603	155.5994	-15.3926	-168.9842	66.7571	20.7466	-46.6798	108.7522	30.9526	-34.968	25.4313	-17.233	27.1044	-6.3578	49.3568	79.4728	-66.7571	95.2	3520.4688	0
33.7968	151.2493	-16.3965	-167.8131	69.4341	20.2446	-51.3645	110.0907	25.5986	-44.6721	43.1663	-23.2562	29.2794	-9.0348	50.026	78.1343	-64.4148	86.6672	3520.4844	0
34.2988	145.3934	-14.7234	-166.8092	67.9283	16.2292	-48.0183	109.9234	24.5947	-38.9835	32.9603	-20.412	16.3965	-11.2098	62.4071	78.4689	-66.9245	94.8654	3520.5	0
30.2833	146.5646	-16.8984	-158.7783	68.2629	14.5561	-45.5086	114.1062	20.7466	-38.6489	34.4661	-15.3926	32.4584	-36.3065	77.2977	77.967	-75.4573	96.3712	3520.5156	0
29.4468	145.3934	-16.2292	-156.7705	67.4264	8.7002	-40.1547	118.7909	20.2446	-37.4777	32.4584	-13.3849	25.0967	-7.0271	60.3993	76.2939	-74.9554	95.702	3520.5312	0
28.6102	149.7435	-19.0735	-153.257	65.9206	7.3617	-34.968	119.9621	21.7504	-24.762	22.0851	-13.0503	23.7582	-2.3424	67.2591	69.6014	-73.7842	95.0327	3520.5469	0
33.1276	143.7203	-17.0657	-155.934	64.5821	6.3578	-34.968	121.9698	20.2446	-12.7156	10.7079	-14.3888	35.6373	-16.3965	61.4032	77.2977	-74.4535	91.6865	3520.5625	0
